-25.575 15.611 -19.507
2.325 26.131 -19.406
31.091 9.191 -15.645
26.725 13.258 -23.569
31.825 11.510 -15.880
33.091 9.090 -17.291
33.058 9.998 -16.753
32.891 10.065 -16.753
33.025 10.132 -16.720
32.925 10.099 -16.686
32.858 9.863 -16.753
32.958 10.099 -16.451
32.891 9.998 -16.720
33.125 10.065 -16.451
32.991 10.166 -16.585
32.958 10.032 -16.585
33.025 10.099 -16.485
32.925 10.132 -16.518
32.891 9.796 -16.955
33.125 9.695 -16.552
33.158 9.662 -16.653
33.158 9.628 -16.653
33.125 9.595 -16.753
33.225 9.561 -16.518
33.125 9.527 -16.753
33.158 9.662 -16.753
33.125 9.494 -16.820
33.125 9.662 -16.518
33.058 9.628 -16.787
33.125 9.595 -16.854
33.025 9.628 -16.955
33.425 6.536 -17.996
33.391 1.696 -18.600
33.491 1.629 -19.070
33.491 1.864 -18.869
33.458 1.696 -18.902
33.425 1.696 -19.003
33.425 1.629 -19.037
33.358 1.562 -19.037
33.458 1.461 -19.204
33.358 1.629 -18.869
33.425 1.830 -18.835
33.425 1.730 -18.869
33.425 1.763 -18.835
33.425 1.730 -19.137
33.458 1.662 -18.802
33.425 1.763 -18.701
33.325 1.696 -18.936
33.558 1.528 -19.204
33.391 1.797 -18.869
33.425 1.864 -18.835
33.358 1.629 -18.835
33.325 1.595 -19.037
33.358 1.696 -19.104
33.391 1.830 -18.768
33.425 1.730 -18.902
33.425 1.830 -18.835
33.125 2.469 -19.171
32.725 3.746 -19.742
32.291 4.519 -20.010
32.291 5.124 -20.212
31.958 5.797 -20.816
31.625 6.435 -20.816
32.058 5.057 -20.547
32.791 2.973 -19.641
33.258 1.830 -19.070
33.258 1.797 -19.003
33.358 1.965 -18.701
33.291 1.830 -19.104
33.291 1.830 -19.070
33.491 1.965 -18.969
33.158 2.032 -19.372
32.691 3.309 -19.775
32.191 5.023 -20.245
31.091 7.074 -21.185
30.291 8.149 -22.159
29.958 9.090 -22.394
29.558 9.897 -22.226
29.425 10.200 -22.260
28.925 10.502 -22.730
28.458 11.342 -22.696
28.091 11.678 -23.200
27.725 12.384 -23.234
27.258 12.821 -23.401
26.725 13.393 -23.670
26.325 13.830 -24.006
25.758 14.535 -24.442
25.491 14.972 -24.039
24.925 15.208 -24.812
24.425 15.779 -24.711
23.791 16.518 -24.912
22.758 16.989 -25.315
22.125 17.594 -25.349
21.691 18.064 -25.349
21.091 18.401 -25.752
20.425 18.770 -26.088
19.925 19.342 -26.188
19.491 19.678 -26.255
18.958 20.014 -26.088
18.591 20.350 -26.222
18.058 20.653 -26.222
17.758 20.518 -26.726
17.791 20.552 -26.893
17.858 20.484 -26.826
17.191 20.787 -26.860
16.325 21.493 -26.726
15.225 21.896 -27.229
14.191 22.333 -27.229
13.225 22.669 -27.632
12.391 23.140 -27.599
11.825 23.241 -27.699
10.925 23.409 -28.136
9.858 23.946 -27.968
8.691 24.215 -28.035
7.558 24.417 -28.438
6.558 24.753 -28.001
5.391 24.955 -28.270
4.391 24.988 -28.337
2.658 25.324 -28.270
1.591 25.358 -28.371
0.258 25.257 -28.236
-1.509 25.324 -28.169
-3.242 25.156 -28.337
-4.442 24.955 -28.203
-5.409 25.056 -28.035
-6.842 24.753 -28.169
-8.909 24.451 -27.565
-9.809 24.114 -27.901
-10.542 23.846 -28.001
-11.609 23.745 -27.464
-13.542 23.039 -27.330
-15.609 22.299 -26.726
-16.775 21.526 -26.356
-17.709 21.258 -26.457
-18.942 20.384 -26.088
-20.242 19.678 -25.651
-21.275 18.838 -25.416
-22.575 17.896 -24.980
-23.842 16.855 -24.879
-24.842 16.182 -23.872
-25.609 15.409 -23.838
-26.309 14.636 -23.401
-27.242 11.678 -22.831
-28.609 9.729 -22.495
-29.309 8.586 -22.226
-29.509 8.385 -21.891
-29.609 8.116 -21.857
-29.442 8.183 -21.958
-29.575 8.149 -21.991
-30.142 7.175 -21.588
-30.409 5.763 -21.924
-31.275 3.578 -21.085
-31.909 2.503 -20.380
-32.142 0.923 -20.145
-32.375 -0.993 -19.204
-32.842 -2.438 -18.298
-33.109 -3.648 -17.828
-33.209 -5.866 -17.257
-33.309 -7.211 -16.518
-33.242 -9.631 -15.712
-32.775 -12.656 -14.470
-32.009 -15.143 -13.362
-31.142 -17.361 -12.254
-30.342 -19.143 -11.314
-29.209 -21.395 -10.475
-27.809 -23.781 -9.232
-25.775 -25.966 -8.326
-23.942 -27.982 -7.788
-21.742 -29.730 -6.848
-20.275 -30.671 -6.143
