0.000 0.000 0.000
-24.025 23.311 -14.566
18.975 23.012 -16.450
34.375 7.962 -13.778
23.208 8.890 -29.054
21.475 20.891 -22.717
31.175 15.355 -12.237
29.475 5.642 -22.580
24.775 5.907 -27.958
23.141 5.874 -29.088
24.708 6.504 -27.581
19.175 5.907 -31.965
22.108 7.034 -29.739
23.908 6.868 -28.369
24.108 6.968 -27.924
24.008 6.968 -28.026
24.108 7.100 -27.958
23.841 6.935 -28.335
24.208 7.067 -28.095
24.008 7.001 -28.061
24.041 6.901 -28.163
30.541 6.073 -20.868
36.141 5.807 -7.168
36.908 3.620 -1.311
36.908 1.597 -2.202
35.775 5.012 -9.874
36.708 -0.259 5.368
36.875 2.625 -5.216
36.775 2.625 -5.695
36.975 2.559 -5.729
36.708 2.724 -5.250
36.808 2.459 -5.318
36.875 2.095 -5.455
36.875 2.161 -5.421
36.841 1.962 -5.661
36.808 1.929 -5.798
36.808 2.028 -5.695
36.775 2.095 -5.661
36.741 2.260 -5.421
36.808 2.061 -5.387
36.775 2.194 -5.490
36.975 2.360 -5.284
37.075 2.360 -5.421
37.108 2.227 -5.524
37.041 2.294 -5.524
37.075 2.327 -5.592
37.108 2.459 -5.558
37.108 2.327 -5.558
37.175 2.227 -5.455
36.941 2.393 -5.421
37.141 2.095 -5.764
37.141 2.327 -5.558
37.108 2.294 -5.455
37.041 2.161 -5.558
37.108 2.294 -5.558
37.008 2.128 -5.524
36.975 2.161 -5.798
36.941 1.995 -5.901
36.941 1.995 -5.935
37.041 2.061 -5.935
37.008 2.161 -5.695
36.975 2.095 -5.866
37.075 2.128 -5.729
36.875 2.260 -5.729
36.875 2.227 -5.798
37.008 2.061 -5.935
36.808 2.459 -5.284
36.808 2.492 -5.147
36.841 2.426 -5.387
36.841 2.492 -5.353
36.875 2.360 -5.421
36.841 2.492 -5.421
36.708 3.056 -6.106
36.408 4.382 -6.312
36.308 5.144 -6.894
36.108 5.675 -6.962
36.075 6.139 -7.716
35.908 6.603 -7.956
35.741 7.332 -8.230
35.508 7.962 -8.469
35.408 8.261 -9.052
35.075 8.758 -9.189
34.841 8.990 -9.531
34.708 9.388 -9.634
34.775 9.553 -9.976
34.508 10.117 -10.113
34.241 10.349 -10.387
34.075 10.581 -10.764
33.975 10.846 -10.764
33.808 11.443 -10.833
33.608 11.542 -11.141
33.641 11.642 -11.175
33.408 12.040 -11.312
33.208 12.239 -11.552
33.208 12.172 -12.271
32.941 12.636 -12.031
33.041 12.636 -12.305
32.775 12.935 -12.477
32.675 13.034 -12.579
32.541 13.134 -12.682
32.175 13.697 -12.614
32.141 13.763 -13.162
31.941 13.896 -13.264
31.641 14.194 -13.812
31.608 14.592 -13.573
31.208 14.791 -13.915
30.941 15.189 -14.189
30.675 15.355 -14.669
30.408 15.752 -14.806
30.108 16.117 -14.840
29.908 16.482 -15.217
29.675 16.714 -15.354
29.341 17.012 -15.285
29.541 16.913 -15.251
29.375 16.946 -15.319
29.241 17.244 -15.765
28.808 17.543 -16.073
28.508 17.708 -16.347
28.008 18.172 -16.724
27.675 18.637 -16.758
27.008 18.968 -17.169
26.641 19.167 -17.306
26.241 19.366 -17.991
25.908 19.697 -17.991
25.841 19.863 -18.231
25.341 20.095 -18.436
25.175 20.228 -18.607
24.841 20.427 -18.813
24.508 20.460 -19.190
24.275 20.824 -19.395
23.508 21.189 -19.464
22.908 21.255 -20.114
22.541 21.587 -20.183
21.841 22.117 -20.457
21.241 22.283 -21.108
20.541 22.416 -21.724
19.775 22.780 -21.998
19.208 23.012 -22.101
18.541 23.211 -22.512
17.808 23.543 -22.580
17.475 23.576 -23.197
16.841 23.510 -23.471
16.241 23.808 -23.642
15.608 24.139 -23.505
14.908 24.106 -23.779
14.541 24.338 -24.190
13.908 24.338 -24.567
13.275 24.637 -24.635
12.575 24.438 -25.457
11.608 24.504 -25.526
10.708 24.604 -25.800
9.975 24.769 -25.937
9.341 24.802 -26.177
8.841 24.703 -26.382
8.208 24.869 -26.451
7.541 24.604 -26.553
7.275 24.869 -26.793
6.708 24.902 -27.067
5.975 24.802 -27.033
5.575 24.604 -27.684
4.908 24.637 -27.512
4.241 24.471 -27.889
2.608 24.338 -28.266
1.808 24.305 -28.403
1.475 24.139 -28.780
0.941 23.941 -28.609
0.175 23.775 -28.985
-0.759 23.576 -28.917
-1.325 23.510 -29.157
-1.792 23.311 -29.259
-1.725 23.377 -29.259
-2.259 23.344 -29.259
-3.125 23.112 -29.259
-3.392 22.979 -29.396
-3.759 22.714 -29.431
-4.425 22.681 -29.499
-5.159 22.482 -29.533
-5.525 22.184 -29.842
-6.292 21.753 -30.184
-6.925 21.753 -30.047
-7.359 21.454 -29.807
-7.892 21.156 -30.081
-8.559 20.957 -29.944
-9.059 20.559 -30.047
-9.692 20.493 -29.773
-10.059 20.128 -30.184
-10.792 19.863 -29.910
-11.459 19.565 -30.047
-12.092 19.167 -29.944
-12.825 18.504 -30.150
-13.292 18.239 -30.355
-13.992 17.642 -30.458
-14.925 17.244 -30.047
-15.659 16.581 -30.047
-16.292 16.548 -29.739
-17.192 15.786 -29.670
-17.759 15.023 -29.636
-18.559 14.360 -29.602
-19.859 13.167 -29.362
-20.592 12.537 -29.157
-21.025 11.874 -29.259
-21.792 11.211 -28.746
-22.292 10.316 -28.746
-22.925 9.885 -28.335
-23.292 8.990 -28.472
-23.959 8.194 -28.061
-24.425 7.763 -27.924
-24.759 7.299 -27.752
-25.459 6.437 -27.307
-25.859 5.575 -27.239
-26.259 4.813 -26.999
