-32.732 -1.838 -18.663
-4.066 24.796 -22.351
-5.166 28.009 -73.289
-5.299 28.043 -73.221
-5.099 27.939 -73.289
-5.332 28.078 -72.846
-5.332 28.043 -73.016
-5.266 28.181 -72.846
-5.332 27.939 -73.597
-5.432 28.043 -73.050
-5.499 28.078 -72.811
-5.366 28.043 -72.880
-5.132 28.147 -73.255
-5.232 28.078 -73.187
-5.399 28.043 -73.255
-5.266 27.870 -73.733
-5.432 28.147 -73.255
-5.266 28.078 -73.324
-5.299 27.974 -73.392
-5.332 28.078 -73.187
4.620 28.433 72.960
-68.437 17.483 -34.084
-0.175 30.124 -72.931
29.298 21.352 -13.875
37.428 7.291 -16.979
36.750 7.548 -18.299
36.490 7.566 -18.681
36.394 7.565 -18.739
36.332 7.470 -18.977
35.304 10.469 -19.296
32.691 16.417 -19.337
32.416 16.323 -19.807
30.618 19.408 -19.885
30.279 19.928 -19.840
27.167 23.942 -19.745
26.180 24.520 -19.842
22.609 27.764 -20.085
22.727 27.877 -19.909
22.703 27.901 -20.117
18.646 30.503 -19.740
18.280 30.572 -20.080
9.134 34.526 -19.307
4.442 35.150 -19.433
0.113 35.521 -19.676
-1.960 35.727 -19.347
-8.481 34.501 -18.855
-14.799 32.368 -18.588
-23.665 26.637 -18.031
-29.690 19.823 -17.679
-33.799 11.777 -18.049
-34.058 11.721 -17.814
-35.772 3.865 -17.407
-34.609 -10.053 -17.634
-27.079 -24.206 -17.943
-17.270 -31.996 -18.486
-4.363 -36.299 -18.803
-4.003 -36.388 -19.178
1.517 -36.609 -19.017
13.936 -34.043 -19.843
27.406 -24.109 -19.877
33.712 -13.410 -20.555
33.785 -13.345 -20.238
36.056 -4.387 -20.636
34.137 11.019 -20.586
21.419 28.603 -19.801
17.408 30.922 -20.111
1.758 35.155 -19.808
1.667 35.455 -19.059
-5.301 35.105 -19.234
-22.240 27.626 -17.953
-33.319 12.778 -17.341
-33.741 11.724 -17.223
-35.659 -0.447 -17.536
-31.010 -17.905 -18.020
-15.676 -32.442 -18.598
-11.642 -34.436 -18.937
3.159 -36.493 -19.528
30.509 -20.257 -20.250
34.258 -12.413 -20.177
35.736 4.465 -20.454
31.513 16.046 -20.718
17.511 30.746 -19.980
15.571 31.768 -19.892
13.535 32.567 -19.888
-25.086 25.502 -17.822
-31.063 17.555 -17.001
-31.379 -18.700 -17.846
-0.951 -37.104 -18.313
27.588 -25.135 -19.614
32.785 15.160 -18.869
11.090 29.945 -19.185
