-11.221 25.366 -19.831
-1.455 27.388 -19.659
17.545 20.946 -20.244
26.845 13.886 -20.622
32.345 8.095 -16.359
33.479 10.871 -14.331
31.712 10.734 -17.768
32.545 10.459 -16.703
31.045 -10.890 -18.525
8.279 -33.439 -16.806
8.312 -33.507 -16.393
8.279 -33.644 -16.531
8.279 -33.679 -16.531
7.979 -33.644 -16.496
8.012 -33.679 -16.565
8.245 -33.782 -16.256
12.845 -33.747 -12.543
9.979 -33.953 -14.296
8.745 -33.507 -16.531
9.045 -33.713 -16.325
9.179 -33.679 -16.634
9.012 -33.576 -16.496
10.012 -33.233 -16.462
11.779 -32.651 -16.325
13.312 -32.034 -16.221
14.445 -31.588 -16.221
15.479 -31.006 -15.878
17.179 -30.183 -16.187
18.279 -29.498 -15.912
19.179 -28.847 -15.843
20.345 -27.956 -15.878
21.679 -26.996 -15.706
23.545 -25.043 -15.878
25.612 -22.987 -15.671
27.512 -20.896 -15.671
28.212 -19.526 -16.118
29.245 -17.984 -15.809
30.445 -15.551 -15.568
31.545 -13.255 -15.775
32.245 -11.130 -15.843
32.845 -8.800 -15.843
33.345 -6.812 -15.843
33.479 -6.024 -15.671
33.779 -3.419 -15.843
34.012 -1.466 -15.981
33.779 0.384 -15.981
33.879 1.858 -16.084
33.612 3.914 -15.603
33.245 6.210 -15.740
32.545 8.986 -15.843
31.579 11.693 -15.878
30.612 14.058 -16.153
29.212 16.662 -16.015
28.079 18.650 -16.256
26.479 20.569 -16.359
25.279 22.077 -16.153
24.345 22.899 -16.359
23.279 24.098 -16.496
22.045 25.126 -16.428
20.445 26.531 -16.703
19.145 27.388 -16.393
17.945 28.279 -16.737
15.912 29.239 -16.634
13.579 30.438 -16.703
10.712 31.398 -17.150
8.679 32.152 -16.943
6.145 32.631 -17.184
4.079 32.940 -17.081
2.079 33.282 -17.218
0.112 33.248 -17.184
-2.355 33.043 -17.631
-4.688 32.871 -17.768
-6.588 32.391 -17.425
-8.655 31.912 -17.940
-10.855 31.158 -17.872
-13.855 30.233 -17.700
-17.355 28.176 -17.700
-20.155 26.292 -17.975
-22.655 24.064 -18.181
-24.988 21.802 -17.940
-27.421 18.787 -18.422
-29.521 15.291 -18.318
-31.121 11.830 -18.215
-31.921 9.637 -18.284
-32.488 7.444 -18.525
-33.288 4.531 -18.284
-33.655 1.378 -18.422
-33.821 -1.226 -18.490
-33.821 -2.871 -18.250
-33.688 -4.585 -18.456
-33.188 -6.915 -18.353
-32.555 -9.828 -18.250
-31.955 -12.398 -18.318
-31.155 -14.146 -18.078
-30.221 -15.825 -18.009
-29.655 -17.401 -17.906
-28.655 -19.012 -17.940
-27.621 -20.485 -18.147
-26.521 -22.062 -18.078
-24.688 -24.392 -17.665
-22.188 -26.654 -17.528
-20.255 -28.299 -17.837
-17.821 -29.875 -17.459
-14.588 -31.657 -17.562
-11.421 -33.028 -17.287
-7.421 -34.193 -17.081
-3.821 -34.912 -16.909
-0.255 -35.118 -17.012
3.512 -34.912 -16.943
6.579 -34.330 -16.634
8.512 -33.953 -16.256
8.712 -34.021 -16.462
8.679 -33.919 -16.428
9.079 -33.884 -15.912
12.412 -33.884 -12.784
13.045 -34.124 -12.474
13.145 -34.021 -12.096
13.279 -33.850 -12.027
13.279 -33.987 -12.440
13.079 -33.953 -11.718
13.379 -33.816 -12.062
13.545 -33.953 -11.752
13.545 -33.919 -11.959
13.512 -33.919 -11.924
13.545 -33.816 -11.581
13.512 -33.782 -11.615
13.379 -33.884 -11.890
13.345 -33.884 -11.581
13.612 -33.850 -11.752
13.379 -33.850 -11.649
13.545 -33.747 -11.959
13.412 -33.919 -11.718
14.245 -33.679 -11.512
16.312 -32.959 -10.824
19.412 -31.520 -8.865
23.212 -29.052 -7.146
26.179 -26.688 -5.943
28.279 -24.392 -4.911
29.912 -22.164 -4.155
32.179 -19.080 -3.261
34.079 -15.276 -2.746
35.645 -11.096 -2.058
36.779 -6.127 -1.577
37.245 -1.500 -1.405
37.145 2.303 -1.474
36.745 5.525 -1.955
36.312 8.301 -1.955
36.179 8.609 -2.024
36.112 8.609 -2.093
35.945 9.226 -2.024
35.612 10.871 -2.333
34.812 12.824 -2.368
34.145 14.674 -3.055
33.245 16.422 -3.536
32.112 18.067 -3.639
30.879 20.020 -4.430
29.312 22.316 -5.083
27.745 23.996 -5.736
26.079 25.743 -6.871
23.912 27.422 -7.902
21.445 29.033 -9.243
18.912 30.404 -9.896
16.112 31.706 -11.168
13.845 32.186 -12.268
11.145 32.871 -13.815
7.712 33.248 -14.984
4.312 33.214 -16.290
1.012 32.597 -18.215
-3.321 31.226 -20.312
